"","ID","Bar.Code","Item","Make","Model","Serial.Number","Description","Calibration.Date","Calibration.Equipment","Location","Responsible.Lab","Funding.Source","Project","Other.ID","Notes","Status","Cal.Report.Y.N","Picture","Picture.URL","Old.Asset.Number","OU.Asset","Asset.Type","Specification.Characteristics","Calilbration.Date","Maintenance.Date","Picture.Yes.No","Project.Equipment..Yes.No.","Class"
"3540","L######",NA,"P-00540","T.P.S.","T30RS-2SPL","32784","Environmental Chamber",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"AVI-012 CH.A","For Reference Only Equipment",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00540, T.P.S., T30RS-2SPL, 32784, Environmental Chamber.JPG","ENV-007","","",",-40c to 200c, 230V/1PH,/60Hz","N/A","","Yes","","NA"
"3541","L######",NA,"P-00541","AeroVironment","05276","00103","Smart Guard Interface",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"","",NA,NA,NA,"","SGI-010","","","I/P: 12VDC, O/P: RS-232","N/A","","No","","NA"
"3542","L######",NA,"P-00542","Cincinnati Sub-Zero","MCB-1.2-.33-.33-H/AC","MC1114715","Environmental Chamber",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"","For Reference Only Equipment",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00542, Cincinnati Sub-Zero, MCB-1.2-.33-.33-H AC, MC1114715, Environmental Chamber.JPG","ENV-013","","","Electrical: 120VAC, 60Hz, 1PH, 15Amps","Cal Date 10/26/2016               Cal Due 10/26/2017","","Yes","","NA"
"3543","L######",NA,"P-00543","Cincinnati Sub-Zero","MCB-1.2-.33-.33-H/AC","MC1114714","Environmental Chamber",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"","For Reference Only Equipment",NA,NA,NA,"","ENV-012","","","Electrical: 120VAC, 60Hz, 1PH, 15Amps","Cal Date 10/26/2016                 Cal Due 10/26/2017","","No","","NA"
"3544","L######",NA,"P-00544","Cincinnati Sub-Zero","ZPS-8-2-H/AC","ZP1434415","Environmental Chamber",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"","For Reference Only Equipment",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00544, Cincinnati Sub-Zero, ZPS-8-2-H AC, ZP1434415, Environmental Chamber.JPG","ENV-023","","","Electrical: 230V, 1 Phase, 60 Cycles, FLC: 35Amps","Cal Date 10/25/2016                 Cal Due 10/25/2017","","Yes","","NA"
"3545","L######",NA,"P-00545","Cincinnati Sub-Zero","ZPS-8-2-H/AC","ZP1434416","Environmental Chamber",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"","For Reference Only Equipment",NA,NA,NA,"","ENV-024","","","Electrical: 230V, 1 Phase, 60 Cycles, FLC: 35Amps","Cal Date 10/25/2016                 Cal Due 10/25/2017","","No","","NA"
"3546","L######",NA,"P-00546","Arbin Instruments","BT-5HC","176867","Main Power Module",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00546, Arbin Instruments, BT-5HC, 176867, Main Power Module.JPG","N/A","","","50/60Hz, 240V, 25A","Cal Date 10/29/2014                 Cal Due 10/29/2015","","Yes","","NA"
"3547","L######",NA,"P-00547","Arbin Instruments","AUX","100051 AUX","Main Power Module",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00547, Arbin Instruments, AUX, 100051 AUX, Main Power Module.JPG","N/A","","","1 Phase, Freq: 50/60Hz, 110V, Max Current 5A","N/A","","Yes","","NA"
"3548","L######",NA,"P-00548","Arbin Instruments","BT-G-501","168851","Main Power Module",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00548, Arbin Instruments, BT-G-501, 168851, Main Power Module.JPG","AIBC-001","","","220V, Max Current 10A, 50/60Hz, Phase 1","Cal Date 7/8/2013                Cal Due 7/8/2014","","Yes","","NA"
"3549","L######",NA,"P-00549","N/A","N/A","N/A","Beige Bay Door",NA,"N/A","A.E.S. Bay #6",NA,NA,NA,"","",NA,NA,NA,"","N/A","","","N/A","N/A","","No","","NA"
"3550","L######",NA,"P-00550","Pacific Power Source","AMX-Series","133000","UPC32, Programmable Controller",NA,"N/A","A.E.S. Bay #6",NA,NA,NA,"","For Reference Only Equipment",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00550, Pacific Power Source, AMX-Series, 133000, UPC32 Programmable Controller.JPG","GSIM-002","","","3 Phase","N/A","","Yes","","NA"
"3551","L######",NA,"P-00551","Dell","Optiplex 780","Service Tag: BCYVBP1","Desktop PC",NA,"N/A","A.E.S. Bay #6",NA,NA,NA,"Device ID D165896","",NA,NA,NA,"","N/A","","","DVD R/W, Windows 7, Intel Core vPro","N/A","","No","","NA"
"3552","L######",NA,"P-00552","Kobalt","TQ312600AJ (AGM07)","L7/15/11- 00039","Cast Iron Air Compressor",NA,"N/A","A.E.S. Bay #6",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00552, Kobalt, TQ312600AJ AGM07, L7 15 11- 00039, Cast Iron Air Compressor.JPG","N/A","","","80 Gallon, 16@90 PSI, 155 PSI Max","N/A","","Yes","","NA"
"3553","L######",NA,"P-00553","Pacific Power Source","3060-MS","0366","Grid Simulator",NA,"N/A","A.E.S. Bay #6",NA,NA,NA,"GRID SIM #001","For Reference Only Equipment",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00553, Pacific Power Source, 3060-MS, 0366, Grid Simulator.JPG","GSIM-001","","","I/P: 480VAC, 75A, 62KVA, 47-63Hz, O/P: 120/208VAC, 175A,62.5KVA, 47-500Hz","N/A","","Yes","","NA"
"3554","L######",NA,"P-00554","Mag Tran Equipment","M99183-2","22165-1-1","Auto Transformer",NA,"N/A","A.E.S. Bay #6",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00554, Mag Tran Equipment, M99183-2, 22165-1-1, Auto Transformer.JPG","N/A","","","I/P: 0-120V, 350A, 125KVA, 47-500Hz, O/P: 0-120/208V, 350A, 125KVA, 47-500Hz","N/A","","Yes","","NA"
"3555","L######",NA,"P-00555","Dell","Latitude E6410","Service Tag: C6P6SMI","Laptop",NA,"N/A","A.E.S. Bay #6",NA,NA,NA,"Device ID D159947","",NA,NA,NA,"","N/A","","","DVD R/W, Intel Core vPro","N/A","","No","","NA"
"3556","L######",NA,"P-00556","Osborne Transformer Corp","120701-150","170","Current Transformer",NA,"SL-40827","A.E.S. Bay #6",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00556, Osborne Transformer Corp, 120701-150, 170, Current Transformer.JPG","CT-042","","","600V, 50-400KHZ, 150:5A","Cal Date 5/14/2012              Cal Due 5/14/2017","","Yes","","NA"
"3557","L######",NA,"P-00557","Osborne Transformer Corp","120701-150","169","Current Transformer",NA,"SL-40828","A.E.S. Bay #6",NA,NA,NA,"","",NA,NA,NA,"","CT-041","","","600V, 50-400KHZ, 150:5A","Cal Date 5/14/2012                 Cal Due 5/14/2017","","No","","NA"
"3558","L######",NA,"P-00558","Osborne Transformer Corp","120701-150","168","Current Transformer",NA,"SL-40826","A.E.S. Bay #6",NA,NA,NA,"","",NA,NA,NA,"","CT-040","","","600V, 50-400KHZ, 150:5A","Cal Date 5/14/2012               Cal Due 5/14/2017","","No","","NA"
"3559","L######",NA,"P-00559","Kokam","MA 1428K","MCESA141FF04","ESS battery Assembly",NA,"N/A","A.E.S. Bay #6",NA,NA,NA,"","Project",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00559, Kokam, MA 1428K, MCESA141FF04, ESS Battery Assembly.JPG","TC-10-232-BP002","","","622VDC, 26.5KWH, 26.5KW, 55A 1 Hour","N/A","","Yes","Yes","NA"
"3560","L######",NA,"P-00560","N/A","IV7W-RK24","1409WN011393","Box PC",NA,"N/A","A.E.S. Bay #6",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00560, NA, EV7W-RK24, 1409WN011393, Box PC.JPG","DEM-SN022","","","Removable SSD/HDD, AC 100-240V, 2A-1A, 47-63Hz","N/A","","Yes","","NA"
"3561","L######",NA,"P-00561","Crestchic Loadbanks","NQA ISO9001","C4895","Load Bank",NA,"N/A","A.E.S. Bay #6",NA,NA,NA,"","For Reference Only Equipment",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00561, Crestchic Loadbanks, NQA ISO9001, C4895, Load Bank.JPG","PLB-001","","","480V,3PH, 4-Wire Star/400V 3PH, 3-Wire Dlta/ 120V, Single Phase 2-Wire, 60Hz","N/A","","Yes","","NA"
"3562","L######",NA,"P-00562","N/A","N/A","N/A","Beige Bay Door",NA,"N/A","A.E.S. Bay #5",NA,NA,NA,"","",NA,NA,NA,"","N/A","","","N/A","N/A","","No","","NA"
"3563","L######",NA,"P-00563","SuperLogics","SL-4U-P9X79-HA","42900002","Box PC",NA,"N/A","A.E.S. Bay #5",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00563, SuperLogics, SL-4U-P9X79-HA, 42900002, Box PC.JPG","N/A","","","Intel Core i7","N/A","","Yes","","NA"
"3564","L######",NA,"P-00564","ABB","N/A","N/A","Project Name: Tehachapi Storage Project",NA,"N/A","A.E.S. Bay #5",NA,NA,NA,"","Project",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00564, ABB, TC-13-269-HP001, Tehachapi Storage Project.JPG","TC-13-269-HP001","","","N/A","N/A","","Yes","Yes","NA"
"3565","L######",NA,"P-00565","Dranetz BMI","Power Guide 4400","4400ZA250","Power Quality Analyzer",NA,"SL-23523","A.E.S. Bay #5",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00565, Dranetz BMI, Power Guide 4400, LPC5ZA018, Power Quality Analyzer.JPG","PQA-011","","","8CH, 3 Phase, Color touch Screen","Cal Date 6/23/2016               Cal Due 6/23/2017","","Yes","","NA"
"3566","L######",NA,"P-00566","Dranetz BMI","PowerXplorer LPC-PX5","LPC5IA012","Power Monitering Instrument",NA,"SL-47249","A.E.S. Bay #5",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00566, Dranetz BMI, PowerXplorer LPC-PX5, LPC5IA013, Power Monitering Instrument.JPG","PQA-020","","","8 Ch, Color Touch Screen, AC/DC Applications","Cal Date 11/3/2016               Cal Due 11/3/2017","","Yes","","NA"
"3567","L######",NA,"P-00567","Dell","Optiplex 780","Service Tag: 2KBTFN1","Desktop PC",NA,"N/A","A.E.S. Bay #5",NA,NA,NA,"Device ID D151224","",NA,NA,NA,"","N/A","","","DVD R/W, Intel Core vPro","N/A","","No","","NA"
"3568","L######",NA,"P-00568","Dell","Optiplex 9020","Service Tag: HX9TBZ1","Desktop PC",NA,"N/A","A.E.S. Bay #5",NA,NA,NA,"Device ID DI9I549","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00568, Dell, Optiplex 9020, Service Tag HX9TBZ1, Desktop PC.JPG","N/A","","","Core i7-4770 3.40GHz/16GB, DDR3/25, DVD R/W","N/A","","Yes","","NA"
"3569","L######",NA,"P-00569","APC","SUA1000US","ES0606000334","Smart U.P.S.",NA,"N/A","A.E.S. Bay #5",NA,NA,NA,"","",NA,NA,NA,"","N/A","","","O/P: 120V, 50/60Hz, 1000VA, 670W","N/A","","No","","NA"
"3570","L######",NA,"P-00570","Dell","Optiplex 9020","Service Tag: HWYTBZ1","Desktop PC",NA,"N/A","A.E.S. Bay #5",NA,NA,NA,"","",NA,NA,NA,"","N/A","","","Core i7-4770 3.40GHz/16GB, DDR3/25, DVD R/W","N/A","","No","","NA"
"3571","L######",NA,"P-00571","AeroVironment","AV-900","AV(0007272012","Test System",NA,"N/A","A.E.S. Bay #5",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00571, AeroVironment, AV-900, AV90007272012, Test System.JPG","AVI-011","","","I/P: 480VAC, 3PH, 60FQ, 335A, O/P: 900VDC, 300A, 200KW Max","Cal Date 1/31/2017                 Cal Due 1/31/2018","Main Date 1/30/2017 Main Due 7/30/2017","Yes","","NA"
"3572","L######",NA,"P-00572","Fluke","8508A","112460103","Reference Multimeter",NA,"SL-47155","A.E.S. Bay #5",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00572, Fluke, 8508A, NA, Reference Multimeter.JPG","STD-002","","","1050V, 20A, 1Hz/100KHz","Cal Date 9/14/2016                Cal Due 9/14/2017","","Yes","","NA"
"3573","L######",NA,"P-00573","Princeton Power Systems","GTIAB-480-100-GN","GTIB-480-100-11078","Utility Interactive Inverter",NA,"N/A","A.E.S. Bay #5",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00573, Princeton Power Systems, GTIB-480-100-GN, GTIB-480-100-11078, Utility Interactive Inverter.JPG","N/A","","","I/P: 480VAC, 3PH, 36-300VDC, 320A, O/P: 285A","N/A","","Yes","","NA"
"3574","L######",NA,"P-00574","N/A","N/A","N/A","Beige Bay Door",NA,"N/A","A.E.S. Bay #4",NA,NA,NA,"","",NA,NA,NA,"","N/A","","","N/A","N/A","","No","","NA"
"3575","L######",NA,"P-00575","Schweitzer Engineering Laboratories","SEL-3622","1143000010","Security Gateway",NA,"N/A","A.E.S. Bay #4",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00575, SEL, SEL-3622, 1143000010, Security Gateway.JPG","N/A","","","12/24V, PS: 9.6-30W","N/A","","Yes","","NA"
"3576","L######",NA,"P-00576","Brady","TLS2200","N/A","thermal Labeling System",NA,"N/A","A.E.S. Bay #4",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00576, Brady, TLS2200, NA, Thermal Labeling System.JPG","LBL-002","","","I/P: 9-10VDC, 18mA Max, 7.2V Battery Pack, 7.5V AC Adapter","N/A","","Yes","","NA"
"3577","L######",NA,"P-00577","ABB","PCS100","N/A","ESS Energy Storage System",NA,"N/A","A.E.S. Bay #4",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00577, ABB, PCS100, NA, ESS Energy Storage System.JPG","N/A","","","480VAC","N/A","","Yes","","NA"
"3578","L######",NA,"P-00578","AeroVironment","AV-900","00071","Test System",NA,"N/A","A.E.S. Bay #4",NA,NA,NA,"AVI-009 CH.B","",NA,NA,NA,"","AVI-009","","","I/P: 480VAC, 3PH, 60FQ, 335A, O/P: 900VDC, 300A, 200KW Max","Cal Date 4/19/2016               Cal Due 4/19/2017","Main Date 1/25/2017 Main Due 7/25/2017","No","","NA"
"3579","L######",NA,"P-00579","Ametek","5702388-02","1346A04153","Simulator",NA,"N/A","A.E.S. Bay #4",NA,NA,NA,"CH.A and CH.B","Out of Service 30/30/2016",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00579, Ametek, 5702378-02, 1346A04153, Simulator.JPG","PVSIM-001","","","I/P: 480VAC, 3PH, 60Hz, O/P: 0-600VDC, 0-50A, 60KW Max","Cal Date 3/30/2015              Cal Due 3/30/2016","","Yes","","NA"
"3580","L######",NA,"P-00580","NEC Energy Solutions","N/A","N/A","Project Name: DESI Pilot 1",NA,"N/A","A.E.S. Bay #4",NA,NA,NA,"","Project",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00580, NEC Energy Solutions, TC-14-272-HP001, DESI Pilot 1 Project.JPG","TC-14-272-HP001","","","N/A","N/A","","Yes","Yes","NA"
"3581","L######",NA,"P-00581","Schweitzer Engineering Laboratories","SEL-735","3142330054","Power Quality and Revenue Meter",NA,"N/A","A.E.S. Bay #4",NA,NA,NA,"SCE-ATO Project Meter","Attached to Cart",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00581, SEL, SEL-735, 3142330054, Power Quality and Revenue Meter.JPG","N/A","","","PS: 125/250V, 50/60Hz, 40VA/15W, O/P: 240V Max","N/A","","Yes","","NA"
"3582","L######",NA,"P-00582","Schweitzer Engineering Laboratories","SEL-2407","N/A","Satelite Synchronized Clock",NA,"N/A","A.E.S. Bay #4",NA,NA,NA,"","Attached to Cart",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00582, SEL-SEL-2407, NA, Satellite Synchronized Clock.JPG","N/A","","","High Accuracy Timing to + 100 Nanoseconds","N/A","","Yes","","NA"
"3583","L######",NA,"P-00583","Schweitzer Engineering Laboratories","SEL-2730M","N/A","Managed Ethernet Switch",NA,"N/A","A.E.S. Bay #4",NA,NA,NA,"","Attached to Cart",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00583, SEL, SEL-2730M, NA, Managed Ethernet Switch.JPG","N/A","","","24 Port","N/A","","Yes","","NA"
"3584","L######",NA,"P-00584","Schweitzer Engineering Laboratories","SEL-3354","N/A","Embedded Automation Computing Platform",NA,"N/A","A.E.S. Bay #4",NA,NA,NA,"","Attached to Cart",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00584, SEL, SEL-3354, NA, Embedded Automation Computing Platform.JPG","N/A","","","I/P: 48/125VDC & 120VAC or 125/250 VDC & 120/230VAC","N/A","","Yes","","NA"
"3585","L######",NA,"P-00585","Thermotron","N/A","System S/N: 40338","Environmental Chamber",NA,"N/A","A.E.S. Bay #4",NA,NA,NA,"AVI-009 CH.A","For Reference Only Equipment; No Cal Rep.",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00585, Thermotron, NA, System SN- 40338, Environmental Chamber.JPG","ENV-011","","","N/A","Cal Date 10/26/2016              Cal Due 10/26/2017","","Yes","","NA"
"3586","L######",NA,"P-00586","Thermotron","N/A","System S/N: 43701","Environmental Chamber",NA,"N/A","A.E.S. Bay #4",NA,NA,NA,"AVI-011 CH.A, AVI-011 CH.B","For Reference Only Equipment; No Cal Rep.",NA,NA,NA,"","ENV-016","","","N/A","Cal Date 10/26/2016               Cal Due 10/26/2017","","No","","NA"
"3587","L######",NA,"P-00587","Rittal","N/A","N/A","Project Name: LG55",NA,"N/A","A.E.S. Bay #4",NA,NA,NA,"","Inside Asset Tag P-00585",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00587, Rittal, TC-12-245-HP001, LG55, Costomer Product.JPG","TC-12-245-HP001","","","Costomer Product","N/A","","Yes","Yes","NA"
"3588","L######",NA,"P-00588","APC","N/A","N/A","Project Name: A123 H-APV Grid Support Testing",NA,"N/A","A.E.S. Bay #4",NA,NA,NA,"","Inside Asset Tag P-00585",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00588, APC, TC-09-219-BP001, A123 H-APV Grid Support Testing, Costomer Product.JPG","TC-09-219-BP001","","","Costomer Product","N/A","","Yes","Yes","NA"
"3589","L######",NA,"P-00589","FIAMM","N/A","N/A","Project Name: FIAMM 48TL80 CES EVAL",NA,"N/A","A.E.S. Bay #4",NA,NA,NA,"","Inside Asset Tag P-00586",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00589, FIAMM, TC-13-253-BP002, FIAMM 48TL80 CES EVAL.JPG","TC-13-253-BP002","","","Costomer Product","N/A","","Yes","Yes","NA"
"3590","L######",NA,"P-00590","N/A","N/A","N/A","Beige Bay Door",NA,"N/A","A.E.S. Bay #3",NA,NA,NA,"","",NA,NA,NA,"","N/A","","","N/A","N/A","","No","","NA"
"3591","L######",NA,"P-00591","Dayton","67001A","3904","6x9"" Belt & Disc Sander",NA,"N/A","A.E.S. Bay #3",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00591, Dayton, 67001A, 3904, 6X9 Belt and Disc Sander.JPG","N/A","","","1HP, 3450RPM, 120/240V, 9/4.5A, 60Hz","N/A","","Yes","","NA"
"3592","L######",NA,"P-00592","Dayton","4Z123G","200405","6"" Bench Grinder",NA,"N/A","A.E.S. Bay #3",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00592, Dayton, 4Z123G, 200405, 6in Bench Grinder.JPG","N/A","","","1/3HP, 3450RPM, 120/240V, 3.5/1.75A, 60Hz","N/A","","Yes","","NA"
"3593","L######",NA,"P-00593","Robi","BS904G","EM15074D0124813","9"" Band Saw",NA,"N/A","A.E.S. Bay #3",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00593, Robi, BS904G, EM15074D0124813, 9in Band Saw.JPG","N/A","","","2500FPM, 120V ~ 2.5A, 60Hz","N/A","","Yes","","NA"
"3594","L######",NA,"P-00594","Milwaukee","M18 2604-20","D56CD1515 1699","1/2"" Hammer Drill/Driver",NA,"N/A","A.E.S. Bay #3 B3-11-1",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00594, Milwaukee, M18 2604-20, D56CD15151699, half inch Hammer Drill-Driver.JPG","N/A","","","18V Battery, 850 min RPM, 450 min BPM","N/A","","Yes","","NA"
"3595","L######",NA,"P-00595","Milwaukee","M18 2604-20","D56DD151900704","1/2"" Hammer Drill/Driver",NA,"N/A","A.E.S. Bay #3 B3-11-1",NA,NA,NA,"","",NA,NA,NA,"","AES-HDD-1","","","18V Battery, 850 min RPM, 450 min BPM","N/A","","No","","NA"
"3596","L######",NA,"P-00596","Milwaukee","M18 2653-20","E42CD1511 1812","Impact Driver",NA,"N/A","A.E.S. Bay #3 B3-11-1",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00596, Milwaukee, M18 2653-20, E42CD1511 1812, Impact Driver.JPG","AES-IMP","","","18V battery, 0-2 900 min RPM, 0-3 600 min IPM","N/A","","Yes","","NA"
"3597","L######",NA,"P-00597","Milwaukee","M18 2605-20","D14CD1501 1232","Rotary Hammer",NA,"N/A","A.E.S. Bay #3 B3-11-1",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00597, Milwaukee, M18 2605-20, D14CD1501 1232, Rotary Hammer.JPG","AES-RTY","","","18V Battery, 0-1 4000 min RPM, 0-4 800 min BPM","N/A","","Yes","","NA"
